userID,s0axmean,s0axstd,s0axmedian,s0axMAX,s0axMIN,s0axIQR,s0axrms,s0axMAD,s0axMAA,s0aymean,s0aystd,s0aymedian,s0ayMAX,s0ayMIN,s0ayIQR,s0ayrms,s0ayMAD,s0ayMAA,s0azmean,s0azstd,s0azmedian,s0azMAX,s0azMIN,s0azIQR,s0azrms,s0azMAD,s0azMAA,s1axmean,s1axstd,s1axmedian,s1axMAX,s1axMIN,s1axIQR,s1axrms,s1axMAD,s1axMAA,s1aymean,s1aystd,s1aymedian,s1ayMAX,s1ayMIN,s1ayIQR,s1ayrms,s1ayMAD,s1ayMAA,s1azmean,s1azstd,s1azmedian,s1azMAX,s1azMIN,s1azIQR,s1azrms,s1azMAD,s1azMAA,s2axmean,s2axstd,s2axmedian,s2axMAX,s2axMIN,s2axIQR,s2axrms,s2axMAD,s2axMAA,s2aymean,s2aystd,s2aymedian,s2ayMAX,s2ayMIN,s2ayIQR,s2ayrms,s2ayMAD,s2ayMAA,s2azmean,s2azstd,s2azmedian,s2azMAX,s2azMIN,s2azIQR,s2azrms,s2azMAD,s2azMAA,s0_mag_Bin1,s0_mag_Bin2,s0_mag_Bin3,s0_mag_Bin4,s0_mag_ Bin5,s0_mag_Bin6,s0_mag_Bin7,s0_mag_Bin8,s0_mag_Bin9,s0_mag_Bin10,s0_mag_Bin11,s0_mag_Bin12,s0_mag_Bin13,s0_mag_Bin14,s0_mag_Bin15,s0_mag_Bin16,s0_mag_Bin17,s0_mag_ Bin18,s0_mag_Bin19,s0_mag_Bin20,s1_mag_Bin1,s1_mag_Bin2,s1_mag_Bin3,s1_mag_Bin4,s1_mag_ Bin5,s1_mag_Bin6,s1_mag_Bin7,s1_mag_Bin8,s1_mag_Bin9,s1_mag_Bin10,s1_mag_Bin11,s1_mag_Bin12,s1_mag_Bin13,s1_mag_Bin14,s1_mag_Bin15,s1_mag_Bin16,s1_mag_Bin17,s1_mag_ Bin18,s1_mag_Bin19,s1_mag_Bin20,s2_mag_Bin1,s2_mag_Bin2,s2_mag_Bin3,s2_mag_Bin4,s2_mag_ Bin5,s2_mag_Bin6,s2_mag_Bin7,s2_mag_Bin8,s2_mag_Bin9,s2_mag_Bin10,s2_mag_Bin11,s2_mag_Bin12,s2_mag_Bin13,s2_mag_Bin14,s2_mag_Bin15,s2_mag_Bin16,s2_mag_Bin17,s2_mag_ Bin18,s2_mag_Bin19,s2_mag_Bin20,s0az_Bin1,s0az_Bin2,s0az_Bin3,s0az_Bin4,s0az_ Bin5,s0az_Bin6,s0az_Bin7,s0az_Bin8,s0az_Bin9,s0az_Bin10,s0az_Bin11,s0az_Bin12,s0az_Bin13,s0az_Bin14,s0az_Bin15,s0az_Bin16,s0az_Bin17,s0az_ Bin18,s0az_Bin19,s0az_Bin20,s1ax_Bin1,s1ax_Bin2,s1ax_Bin3,s1ax_Bin4,s1ax_ Bin5,s1ax_Bin6,s1ax_Bin7,s1ax_Bin8,s1ax_Bin9,s1ax_Bin10,s1ax_Bin11,s1ax_Bin12,s1ax_Bin13,s1ax_Bin14,s1ax_Bin15,s1ax_Bin16,s1ax_Bin17,s1ax_ Bin18,s1ax_Bin19,s1ax_Bin20,s2ax_Bin1,s2ax_Bin2,s2ax_Bin3,s2ax_Bin4,s2ax_ Bin5,s2ax_Bin6,s2ax_Bin7,s2ax_Bin8,s2ax_Bin9,s2ax_Bin10,s2ax_Bin11,s2ax_Bin12,s2ax_Bin13,s2ax_Bin14,s2ax_Bin15,s2ax_Bin16,s2ax_Bin17,s2ax_ Bin18,s2ax_Bin19,s2ax_Bin20,label
8,0.49927,0.000352,0.499315,0.499819,0.498598,0.000588,0.49927,0.000302,0.000305,0.49995,0.000423,0.499881,0.501103,0.499027,0.000556,0.49995,0.000336,0.000274,0.375073,0.000527,0.375114,0.376259,0.373847,0.00071,0.375073,0.000421,0.000305,0.374897,0.000313,0.374885,0.37551,0.374075,0.000305,0.374897,0.000238,0.000138,0.500036,0.00043,0.50005,0.501119,0.499195,0.000496,0.500037,0.00034,0.000244,0.50054,0.000601,0.500583,0.502064,0.499286,0.000772,0.50054,0.000486,0.000443,0.374851,0.000444,0.374802,0.37607,0.374145,0.000519,0.374851,0.000352,0.000259,0.499969,0.000371,0.499944,0.500723,0.499227,0.000504,0.499969,0.000301,0.000228,0.500615,0.000571,0.500571,0.50187,0.499548,0.000778,0.500615,0.000463,0.000397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,njdhjd
8,0.499361,0.0004,0.499422,0.500156,0.498537,0.000565,0.499361,0.000329,0.00029,0.500007,0.000369,0.499973,0.500858,0.499332,0.000382,0.500007,0.000294,0.000199,0.375221,0.000558,0.375236,0.376564,0.373847,0.000717,0.375222,0.00043,0.000366,0.374825,0.000382,0.374809,0.375633,0.373922,0.000397,0.374825,0.0003,0.000214,0.500041,0.000368,0.500065,0.500844,0.499226,0.000573,0.500041,0.000309,0.00029,0.500572,0.000608,0.500659,0.501728,0.499224,0.000954,0.500572,0.000514,0.000473,0.374809,0.000423,0.374787,0.375948,0.373902,0.00058,0.374809,0.000337,0.00029,0.499979,0.000403,0.500051,0.500876,0.499166,0.000527,0.49998,0.000342,0.000305,0.500819,0.000567,0.500786,0.502267,0.499305,0.000519,0.500819,0.000412,0.000275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,njdhjd
8,0.499318,0.00036,0.499285,0.499972,0.498506,0.000511,0.499318,0.000292,0.000275,0.49995,0.000354,0.499943,0.500736,0.49924,0.00042,0.49995,0.00028,0.000244,0.375146,0.000493,0.375129,0.376014,0.374091,0.000793,0.375147,0.000401,0.000381,0.374898,0.000408,0.374885,0.376213,0.374259,0.00055,0.374898,0.000318,0.000274,0.500008,0.000378,0.500004,0.500753,0.499287,0.00055,0.500008,0.000324,0.00029,0.500299,0.000689,0.500293,0.501943,0.498675,0.000901,0.5003,0.000548,0.000473,0.374843,0.000457,0.374787,0.375886,0.373749,0.000556,0.374843,0.000365,0.000306,0.49998,0.000398,0.500051,0.500815,0.499043,0.000466,0.49998,0.000306,0.000168,0.500811,0.000576,0.500862,0.502083,0.499487,0.00087,0.500811,0.000467,0.000398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,njdhjd
8,0.499502,0.000378,0.499667,0.500033,0.498598,0.000588,0.499502,0.000329,0.000198,0.500046,0.0004,0.500019,0.501042,0.498904,0.000481,0.500046,0.000303,0.00026,0.375148,0.000532,0.375175,0.376259,0.37406,0.000595,0.375148,0.000418,0.000305,0.374849,0.000424,0.374885,0.375602,0.373953,0.000688,0.374849,0.000359,0.000351,0.499987,0.000407,0.499944,0.50118,0.499165,0.000565,0.499987,0.000315,0.00029,0.500388,0.000644,0.500263,0.502064,0.499224,0.001138,0.500388,0.000547,0.000504,0.374854,0.000371,0.374833,0.375643,0.373871,0.000496,0.374854,0.000292,0.00023,0.499927,0.000408,0.499883,0.500876,0.498921,0.000466,0.499927,0.000323,0.000244,0.500646,0.000661,0.500602,0.502052,0.499091,0.000878,0.500646,0.000546,0.000458,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,njdhjd
5,0.49941,0.000285,0.499402,0.499921,0.498668,0.000489,0.49941,0.000238,0.000214,0.500049,0.0004,0.500129,0.500939,0.49929,0.00058,0.500049,0.000322,0.00023,0.375248,0.000598,0.375277,0.376407,0.374087,0.000733,0.375248,0.00048,0.000367,0.374782,0.000364,0.374767,0.375514,0.374079,0.000565,0.374783,0.000305,0.00029,0.50013,0.000373,0.500186,0.500827,0.499209,0.000534,0.50013,0.000306,0.000306,0.500524,0.000651,0.500492,0.502004,0.498767,0.000718,0.500525,0.000505,0.000443,0.374793,0.000415,0.374894,0.375413,0.373764,0.000626,0.374794,0.000351,0.000335,0.50009,0.000342,0.500129,0.500663,0.499473,0.000458,0.50009,0.000278,0.000229,0.500861,0.000607,0.500892,0.502267,0.499365,0.000749,0.500861,0.000463,0.000367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,hsh
5,0.499405,0.000412,0.499402,0.500287,0.498546,0.000435,0.499405,0.000319,0.000244,0.499992,0.000364,0.499991,0.500755,0.499198,0.000557,0.499992,0.000294,0.00029,0.375004,0.000577,0.37514,0.376224,0.373476,0.000832,0.375004,0.00047,0.00032,0.374903,0.00041,0.374935,0.375943,0.37414,0.000504,0.374903,0.000324,0.00026,0.500149,0.000525,0.500156,0.501224,0.498872,0.000703,0.500149,0.000417,0.000383,0.500414,0.000586,0.500431,0.501423,0.499163,0.000832,0.500414,0.000486,0.000458,0.374758,0.000377,0.374726,0.375932,0.374191,0.000473,0.374758,0.000296,0.000244,0.499999,0.00037,0.499992,0.500847,0.499443,0.000534,0.499999,0.000299,0.00029,0.501037,0.000517,0.501136,0.501991,0.499884,0.000664,0.501037,0.000423,0.000366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,hsh
5,0.499471,0.000313,0.499432,0.50044,0.498821,0.000297,0.499471,0.000228,0.000152,0.499995,0.000422,0.500037,0.500847,0.498801,0.000611,0.499995,0.000346,0.000305,0.375315,0.000597,0.375384,0.376346,0.373658,0.000802,0.375315,0.00048,0.000427,0.374995,0.000399,0.37498,0.375759,0.373957,0.000542,0.374995,0.000321,0.000291,0.50003,0.000386,0.499941,0.500888,0.499179,0.000572,0.50003,0.000325,0.000305,0.500711,0.000707,0.500752,0.502157,0.499224,0.000939,0.500712,0.000577,0.000519,0.374837,0.000466,0.374787,0.375871,0.373917,0.000595,0.374837,0.000369,0.00029,0.499972,0.000421,0.499962,0.500694,0.498679,0.000611,0.499972,0.000326,0.000305,0.500811,0.000552,0.500876,0.502205,0.499702,0.000688,0.500811,0.000442,0.000305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,hsh
5,0.49935,0.000376,0.499295,0.500471,0.49873,0.000443,0.49935,0.000303,0.000229,0.499992,0.000385,0.500083,0.500878,0.498953,0.000458,0.499992,0.000294,0.000229,0.375012,0.000486,0.375171,0.375736,0.373842,0.000534,0.375012,0.000388,0.000275,0.374849,0.000442,0.37495,0.375606,0.37356,0.000427,0.374849,0.000337,0.000229,0.500151,0.000378,0.500156,0.500918,0.499148,0.00055,0.500152,0.000305,0.00029,0.500495,0.000703,0.500477,0.502126,0.498828,0.001023,0.500496,0.000579,0.000519,0.374841,0.000449,0.374879,0.375566,0.373795,0.000526,0.374841,0.000365,0.00029,0.499944,0.000426,0.500052,0.500755,0.499136,0.000672,0.499944,0.000359,0.000321,0.500852,0.000578,0.500846,0.502052,0.49961,0.000741,0.500853,0.000479,0.000367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,hsh
5,0.49936,0.000345,0.49931,0.499952,0.498577,0.000534,0.49936,0.000284,0.000245,0.500009,0.000428,0.499976,0.500939,0.499014,0.000511,0.500009,0.000338,0.000245,0.375144,0.00058,0.375079,0.376529,0.374026,0.000573,0.375145,0.000448,0.00032,0.374887,0.000442,0.37492,0.375881,0.373744,0.000642,0.374887,0.000349,0.00029,0.500043,0.000497,0.500125,0.500857,0.498476,0.000565,0.500043,0.000393,0.000306,0.500624,0.000514,0.500554,0.502034,0.499531,0.000557,0.500624,0.000399,0.00029,0.374715,0.000345,0.37471,0.375383,0.373825,0.000389,0.374715,0.000263,0.000198,0.499889,0.000383,0.49987,0.500908,0.498832,0.000458,0.499889,0.000295,0.00026,0.500956,0.000549,0.500953,0.502022,0.499487,0.000778,0.500956,0.000444,0.000397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,hsh
5,0.499362,0.0005,0.499325,0.500561,0.498364,0.000588,0.499363,0.0004,0.000335,0.499856,0.000467,0.499869,0.50106,0.499045,0.000756,0.499857,0.000415,0.000413,0.375045,0.000589,0.374926,0.376284,0.374026,0.000862,0.375046,0.000494,0.000427,0.374874,0.000311,0.374828,0.375483,0.374171,0.000412,0.374874,0.000256,0.000229,0.500012,0.000354,0.499987,0.500888,0.49933,0.000291,0.500013,0.000266,0.000153,0.500485,0.000642,0.500508,0.501577,0.499103,0.000954,0.500485,0.00052,0.000473,0.374673,0.000375,0.374634,0.375871,0.374099,0.000527,0.374674,0.0003,0.00026,0.500097,0.000387,0.500052,0.500847,0.499259,0.000504,0.500097,0.000316,0.000274,0.50076,0.000529,0.500785,0.501656,0.499029,0.000703,0.50076,0.000407,0.000336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,hsh
5,0.499358,0.000377,0.499341,0.500134,0.498607,0.000649,0.499358,0.000326,0.000306,0.500173,0.000379,0.500114,0.50106,0.499441,0.000413,0.500173,0.000301,0.00023,0.375215,0.000494,0.375094,0.376376,0.374208,0.00071,0.375216,0.000414,0.000291,0.374858,0.000364,0.374812,0.375575,0.374232,0.000443,0.374858,0.000295,0.000259,0.500009,0.000407,0.500018,0.50101,0.498842,0.000413,0.500009,0.000302,0.000214,0.500352,0.000641,0.500431,0.502004,0.498675,0.000923,0.500352,0.000503,0.000412,0.37478,0.000335,0.374787,0.375718,0.373856,0.000473,0.37478,0.000257,0.000244,0.500015,0.000355,0.499992,0.500908,0.499198,0.000489,0.500015,0.000291,0.000244,0.500892,0.000566,0.500876,0.502267,0.499853,0.000741,0.500892,0.000444,0.000351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,hsh
5,0.499307,0.000428,0.499325,0.500103,0.498423,0.00071,0.499308,0.000361,0.000351,0.499994,0.000387,0.499991,0.500724,0.499136,0.000443,0.499994,0.000312,0.000244,0.37505,0.000498,0.375079,0.376284,0.373811,0.000611,0.37505,0.000395,0.000335,0.374918,0.000302,0.37498,0.375545,0.374018,0.000366,0.374918,0.000236,0.000167,0.500058,0.000443,0.50011,0.501041,0.499209,0.000572,0.500058,0.000355,0.000276,0.50047,0.000686,0.500416,0.50179,0.498462,0.000642,0.500471,0.000515,0.000321,0.374822,0.000453,0.374756,0.37581,0.37404,0.00068,0.374823,0.000376,0.000321,0.499954,0.000422,0.499962,0.501,0.499259,0.000519,0.499954,0.000336,0.00029,0.500707,0.000554,0.500679,0.501717,0.49964,0.000786,0.500708,0.000456,0.000427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,hsh
5,0.499185,0.000378,0.499143,0.499938,0.498472,0.000557,0.499185,0.000311,0.000275,0.499995,0.000382,0.50002,0.500754,0.498952,0.000534,0.499995,0.000303,0.000275,0.374996,0.000709,0.37504,0.376505,0.373574,0.000992,0.374997,0.000578,0.000534,0.374847,0.000306,0.374809,0.375404,0.374213,0.000435,0.374847,0.000259,0.000228,0.499993,0.00034,0.499939,0.500809,0.499343,0.000511,0.499993,0.00028,0.00026,0.500564,0.0007,0.500555,0.501883,0.499166,0.001138,0.500565,0.000588,0.000596,0.3747,0.00041,0.374625,0.375724,0.373801,0.000634,0.3747,0.000345,0.000336,0.499884,0.00036,0.499957,0.500735,0.499147,0.00055,0.499884,0.000301,0.000259,0.500805,0.00049,0.500884,0.501937,0.499617,0.000496,0.500805,0.000375,0.000259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,jdhd
5,0.499305,0.000379,0.499296,0.499968,0.498196,0.000467,0.499305,0.000303,0.00026,0.499902,0.000418,0.499853,0.500997,0.499105,0.000473,0.499902,0.000332,0.000259,0.375084,0.000673,0.37507,0.377085,0.373513,0.000695,0.375084,0.000491,0.000337,0.374881,0.00041,0.374884,0.375862,0.374152,0.000611,0.374881,0.000342,0.00029,0.50005,0.000389,0.500046,0.500992,0.499037,0.000527,0.500051,0.000306,0.000275,0.500742,0.0006,0.500739,0.501944,0.499471,0.000825,0.500743,0.00048,0.000427,0.37484,0.000391,0.374778,0.375939,0.374136,0.000527,0.37484,0.000318,0.000245,0.499962,0.000349,0.499941,0.500857,0.499269,0.000389,0.499963,0.000275,0.000199,0.500824,0.000572,0.500915,0.50261,0.499677,0.000687,0.500824,0.000429,0.00026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,jdhd
5,0.499169,0.000373,0.49925,0.499876,0.498135,0.000466,0.499169,0.000297,0.00026,0.499862,0.000406,0.499777,0.500723,0.498647,0.000473,0.499862,0.000318,0.000214,0.375048,0.000661,0.375101,0.376566,0.372841,0.000802,0.375049,0.000508,0.000397,0.374904,0.000363,0.374884,0.375526,0.373724,0.000389,0.374905,0.000282,0.000229,0.500111,0.000366,0.500152,0.500809,0.499037,0.000557,0.500111,0.000303,0.00026,0.500519,0.000662,0.50057,0.502158,0.498982,0.000908,0.50052,0.000525,0.000458,0.374846,0.000481,0.374778,0.376,0.373801,0.00077,0.374847,0.000406,0.000366,0.500066,0.000349,0.500064,0.500796,0.499392,0.000427,0.500066,0.000281,0.000214,0.500832,0.000521,0.500823,0.501876,0.499647,0.000672,0.500832,0.000427,0.000367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,jdhd
5,0.499321,0.000391,0.499327,0.500091,0.498319,0.000459,0.499322,0.000301,0.000229,0.499927,0.000367,0.499944,0.50057,0.498769,0.000466,0.499927,0.000295,0.00023,0.375179,0.000578,0.375131,0.376413,0.373909,0.000864,0.375179,0.000467,0.000428,0.374837,0.000362,0.374869,0.37577,0.374182,0.000466,0.374837,0.000288,0.00026,0.500083,0.000392,0.500121,0.501115,0.499343,0.000527,0.500083,0.00032,0.00026,0.50056,0.000572,0.500601,0.501883,0.499256,0.00074,0.500561,0.000448,0.000366,0.37482,0.000415,0.374839,0.375786,0.373893,0.000603,0.37482,0.000343,0.000305,0.500045,0.000389,0.500048,0.50098,0.499208,0.000404,0.500045,0.000299,0.000199,0.500787,0.000523,0.500838,0.502029,0.499587,0.000619,0.500787,0.000405,0.000321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,jdhd
5,0.499309,0.000413,0.499327,0.500487,0.498564,0.000657,0.499309,0.000343,0.000351,0.499962,0.000323,0.499959,0.500815,0.499105,0.000397,0.499962,0.000247,0.000198,0.375116,0.000633,0.375191,0.376444,0.373665,0.001107,0.375117,0.000535,0.000564,0.374963,0.000497,0.375006,0.376014,0.373907,0.000703,0.374964,0.000402,0.000412,0.500049,0.000408,0.500106,0.501175,0.499098,0.000588,0.50005,0.000325,0.000245,0.500703,0.000616,0.500768,0.502066,0.499166,0.00071,0.500704,0.000482,0.000351,0.37489,0.000429,0.374901,0.376091,0.374014,0.000596,0.374891,0.000359,0.000306,0.499993,0.000371,0.499972,0.500827,0.499147,0.000496,0.499994,0.000295,0.000245,0.500749,0.000452,0.500716,0.501663,0.4998,0.000565,0.500749,0.000367,0.000305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,jdhd
5,0.499327,0.000336,0.499342,0.500242,0.498564,0.000474,0.499327,0.000274,0.000244,0.49996,0.000337,0.500036,0.50057,0.499319,0.000435,0.49996,0.000278,0.00023,0.375062,0.000541,0.374978,0.3762,0.373818,0.000733,0.375063,0.000445,0.000335,0.374916,0.000381,0.374915,0.37574,0.374029,0.000519,0.374916,0.000312,0.000245,0.500063,0.000371,0.500046,0.500839,0.499129,0.000496,0.500063,0.000295,0.000259,0.500556,0.000561,0.500524,0.501944,0.499195,0.000923,0.500557,0.000449,0.000443,0.374843,0.000425,0.374839,0.376427,0.37374,0.000435,0.374843,0.000298,0.000213,0.500013,0.000348,0.499926,0.500704,0.499177,0.000466,0.500013,0.000279,0.000199,0.500622,0.000577,0.50064,0.501907,0.498823,0.000802,0.500622,0.000457,0.000397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,jdhd
